reading_datestamp,co_prescaled,CO2_prescaled,no_prescaled,no2_prescaled,o3_prescaled,pm1_prescale,pm2_5_prescale,pm4_prescale,pm10_prescale,pm_total_prescale,pm_tpc_prescale,nox_prescaled,temperature_f,pressure,humidity
24/Sep/2021 18:00:00,284.7,403.7,0.02,9.17,41.67,2.69,4.17,5.59,12.21,13.62,1.61,9.19,75.7,986.2,47.1
24/Sep/2021 18:15:00,290.33,404.16,-0.06,8.82,41.92,2.67,4.14,5.48,13.28,13.71,1.61,8.76,75,986.5,48
24/Sep/2021 18:30:00,291.26,402.78,-0.03,8.87,40.31,2.63,4.2,5.56,10.36,10.36,1.57,8.84,74.3,986,48.8
24/Sep/2021 18:45:00,292.54,403.24,0.01,8.76,39.25,2.63,4.11,5.25,10.31,10.34,1.58,8.77,73.6,986,49.5
24/Sep/2021 19:00:00,293.73,402.78,0.05,8.48,38.71,2.56,4.07,5.43,9.03,9.03,1.52,8.53,73,986.2,49.7
24/Sep/2021 19:15:00,289.29,402.78,0.04,8.37,37.47,2.45,3.79,5.14,9.36,9.39,1.47,8.41,72.5,986.1,50.1
24/Sep/2021 19:30:00,293.22,405.55,0.11,8.52,36.7,2.39,3.69,4.89,7.94,7.94,1.43,8.63,71.8,986,50.7
24/Sep/2021 19:45:00,295.33,403.24,0.02,8.48,36.51,2.25,3.59,4.67,8.76,8.76,1.36,8.5,71.2,986.2,51.3
24/Sep/2021 20:00:00,296.08,404.63,0.16,8.12,35.58,2.26,3.57,4.69,10.2,10.22,1.37,8.28,70.7,986.8,52.1
24/Sep/2021 20:15:00,300.39,404.63,0.12,7.49,35.91,2.23,3.54,4.51,10.25,10.65,1.37,7.61,70.2,986.3,52.9
24/Sep/2021 20:30:00,301.17,404.16,0.09,7.29,35.27,2.23,3.5,4.74,9.16,9.16,1.37,7.38,69.8,986,53.6
24/Sep/2021 20:45:00,303.84,404.16,0.07,7.61,34.57,2.22,3.43,4.48,7.37,7.37,1.33,7.68,69.4,985.8,54.2
24/Sep/2021 21:00:00,301.72,404.16,0.12,7.51,34.31,2.18,3.47,4.53,8.94,8.94,1.34,7.63,69.3,985.8,54.7
24/Sep/2021 21:15:00,301.28,404.16,0.16,7.55,33.7,2.2,3.53,4.77,10.16,10.57,1.34,7.71,69.1,986.2,55.4
24/Sep/2021 21:30:00,305.6,406.01,-0.38,6.93,34.18,2.16,3.33,4.24,8.68,8.71,1.32,6.55,68.5,986.5,55.9
24/Sep/2021 21:45:00,303.9,406.01,0.05,7.26,31.92,2.23,3.43,4.4,7.65,7.65,1.34,7.31,68.2,986.7,56.2
24/Sep/2021 22:00:00,300.93,406.01,-0.54,7.05,31.91,2.1,3.29,4.47,8.01,8.01,1.3,6.51,68.2,986.7,56.4
24/Sep/2021 22:15:00,297.9,406.48,-0.41,6.89,31.89,2.21,3.4,4.25,8.41,8.44,1.34,6.48,68,986.3,56.6
24/Sep/2021 22:30:00,297.83,407.4,0.76,6.86,31.32,2.09,3.17,3.83,7.48,7.48,1.27,7.62,67.8,986.4,56.9
24/Sep/2021 22:45:00,292.77,407.4,0.27,6.97,30.54,2.21,3.42,4.37,7.54,7.54,1.34,7.24,67.8,986.5,57.2
24/Sep/2021 23:00:00,294.79,406.48,0.23,6.79,30.84,2.27,3.54,4.6,7.34,7.34,1.37,7.02,67.6,986.6,57.7
24/Sep/2021 23:15:00,298.11,407.86,0.3,6.55,31.02,2.14,3.29,4.27,7.52,7.52,1.32,6.85,67.5,986.7,58.2
24/Sep/2021 23:30:00,295.96,408.33,0.58,6.49,29.83,2.12,3.23,4.17,7.8,7.8,1.3,7.07,67.3,987,58.9
24/Sep/2021 23:45:00,296.46,407.86,0.1,6.62,28.54,2.02,3.21,4.14,7.96,7.96,1.26,6.72,66.9,987.5,59.9
25/Sep/2021 00:00:00,301.02,410.18,0.08,6.63,27.67,1.9,3.05,4.14,9.16,9.19,1.2,6.71,66.2,987.2,61.4
25/Sep/2021 00:15:00,314.47,412.03,-0.61,6.34,27.89,1.89,3,4.09,9.35,9.76,1.2,5.73,65.3,987.8,63.8
25/Sep/2021 00:30:00,318.02,415.73,0.22,5.64,29.86,2.14,3.75,5.66,14.35,14.78,1.39,5.86,64.2,987.5,65.9
25/Sep/2021 00:45:00,314.58,415.26,0.21,4.95,30.93,2.13,3.62,5.21,10.52,10.52,1.4,5.16,63.3,988.2,68.1
25/Sep/2021 01:00:00,315.15,417.11,0.26,4.46,28.41,2.08,3.37,4.69,8.17,8.17,1.31,4.72,61.9,988.1,70.1
25/Sep/2021 01:15:00,315.57,417.11,0.27,4.4,27.5,2.07,3.4,4.74,7.56,7.56,1.31,4.67,60.8,988,72.3
25/Sep/2021 01:30:00,314.38,416.65,0.27,3.9,26.24,2.06,3.13,4.36,7.59,7.59,1.28,4.17,59.9,988.4,73.8
25/Sep/2021 01:45:00,307.45,418.5,-0.6,3.75,23.68,2.06,2.98,4.1,6.88,6.88,1.29,3.15,59.2,988.4,74.3
25/Sep/2021 02:00:00,307.74,418.5,0.04,4.32,21.46,2.09,2.98,3.9,6.71,6.71,1.28,4.36,58.5,988.7,75
25/Sep/2021 02:15:00,305.7,418.5,2.39,4.29,22.02,1.86,2.62,3.42,6.14,6.14,1.16,6.68,58.1,989.4,76.1
25/Sep/2021 02:30:00,292.87,417.58,5.44,3.74,22.06,1.23,2.08,2.99,5.7,5.7,0.86,9.18,57.6,988.9,75.2
25/Sep/2021 02:45:00,286.28,414.8,4.19,3.69,21.04,1,1.84,2.51,4.82,4.82,0.73,7.88,57.2,988.6,74.5
25/Sep/2021 03:00:00,284.62,414.8,4.48,3.72,20.34,1.07,1.94,2.99,5.11,5.11,0.77,8.2,56.7,988.2,74.7
25/Sep/2021 03:15:00,289.53,416.65,3.18,7.67,19.42,1.19,2.14,3.12,5.8,5.8,0.84,10.85,56.3,988.9,75.9
25/Sep/2021 03:30:00,293.43,419.89,3.19,3.75,18.31,1.49,2.44,3.3,6.24,6.24,1,6.94,56.1,989.4,77.1
25/Sep/2021 03:45:00,286.18,418.96,4.37,3.07,17.39,1.41,2.26,3.25,6.31,6.31,0.95,7.44,55.9,989.2,77
25/Sep/2021 04:00:00,285.35,417.58,3.81,2.82,17.56,1.27,2.2,3.09,5.26,5.26,0.88,6.63,55.8,989.4,76.8
25/Sep/2021 04:15:00,285.19,418.5,6.13,3.12,16.98,1.38,2.34,3.31,6.7,6.7,0.94,9.25,55.6,989.5,77.1
25/Sep/2021 04:30:00,289.44,418.96,5.35,4.53,15.51,1.55,2.4,3.2,6.11,6.11,1.02,9.88,55.2,989.3,77.8
25/Sep/2021 04:45:00,283.06,421.28,5.58,2.58,15.15,1.57,2.5,3.49,6.41,6.41,1.04,8.16,55,989.3,78.1
25/Sep/2021 05:00:00,281.38,420.81,5.49,2.43,13.46,1.5,2.45,3.44,5.6,5.6,1,7.92,54.9,989.8,78.1
25/Sep/2021 05:15:00,280.07,421.28,5.56,2.13,13.23,1.52,2.5,3.51,5.65,5.65,1.01,7.69,54.5,990.4,78.1
25/Sep/2021 05:30:00,286,421.74,7.17,2.18,12.97,1.49,2.47,3.26,5.95,5.95,1,9.35,54.1,990.6,78
25/Sep/2021 05:45:00,282.88,422.66,8.06,2.52,12.62,1.66,2.73,3.79,6.53,6.53,1.08,10.58,53.8,991.1,78.3
25/Sep/2021 06:00:00,282.36,424.98,5.28,2.14,12.01,1.67,2.68,3.8,5.95,5.95,1.09,7.42,53.4,991.7,78.6
25/Sep/2021 06:15:00,287.41,424.05,6.31,1.83,12.08,1.72,2.7,3.78,6.62,6.62,1.11,8.14,53.1,991.7,79.1
25/Sep/2021 06:30:00,283.22,426.37,7.34,2.05,10.17,1.8,2.76,3.89,6.7,6.7,1.15,9.39,52.9,991.6,79.4
25/Sep/2021 06:45:00,286.94,426.83,7.42,1.84,11.14,2.17,3.25,4.23,6.94,6.94,1.34,9.26,52.7,991.4,79.9
25/Sep/2021 07:00:00,290.84,426.83,5.92,2.4,9.77,2.73,3.98,5.27,7.34,7.34,1.63,8.32,52.5,991.5,80.4
25/Sep/2021 07:15:00,300.37,427.29,7.07,2.23,9.92,3.36,4.68,6.07,10.55,10.58,1.98,9.3,52.7,991.5,81.1
25/Sep/2021 07:30:00,301.93,426.83,5.19,2.33,9.33,3.41,4.56,5.76,8.11,8.11,1.97,7.52,52.9,991.6,81.8
25/Sep/2021 07:45:00,306.64,425.9,7.05,2.61,10.03,2.55,3.54,4.58,6.84,6.84,1.51,9.66,53.6,992.2,81.5
25/Sep/2021 08:00:00,296.17,423.13,8.5,2.96,10.17,2.05,3.03,3.91,6.63,6.63,1.27,11.46,54.5,991.4,80.6
25/Sep/2021 08:15:00,293.08,422.2,7.32,4.52,10.12,2.01,2.9,3.83,6.38,6.38,1.23,11.84,55.6,991.2,79.7
25/Sep/2021 08:30:00,286.99,420.81,12.43,6.07,9.37,1.7,2.6,3.57,5.94,5.94,1.08,18.5,56.8,991.2,78.7
25/Sep/2021 08:45:00,269.87,419.43,10.27,4.18,12.48,1.45,2.47,3.4,6.17,6.17,0.95,14.45,58.5,990.9,76.1
25/Sep/2021 09:00:00,262.96,418.04,11.98,4.48,12.72,1.37,2.32,3.04,6.06,6.06,0.92,16.46,59.9,991.6,73.8
25/Sep/2021 09:15:00,250.89,418.04,13.04,4.91,12.16,1.49,2.36,3.19,5.33,5.33,0.95,17.95,61.3,991.6,71.6
25/Sep/2021 09:30:00,240.84,419.43,14.19,4.99,12.02,1.7,2.73,3.7,7.11,7.11,1.07,19.18,62.8,991.4,70
25/Sep/2021 09:45:00,232.26,417.58,12.72,4.91,12.63,1.86,3.05,4.19,6.87,6.87,1.16,17.63,64.6,991.6,68.4
25/Sep/2021 10:00:00,212.21,414.8,12.44,4.38,13.93,2.07,3.21,4.4,8.59,8.59,1.26,16.82,66.4,991.9,65.4
25/Sep/2021 10:15:00,208.65,412.95,13.01,4.27,16.21,2.28,3.66,4.84,8.88,8.88,1.38,17.28,67.5,991.7,64
25/Sep/2021 10:30:00,202.38,412.49,13.47,4.05,16.77,2.43,3.71,4.83,7.75,7.75,1.43,17.52,68.4,992.3,62.6
25/Sep/2021 10:45:00,194.66,411.56,14.05,4.12,17.18,2.6,3.87,4.96,7.97,7.97,1.54,18.17,69.3,991.7,60.8
25/Sep/2021 11:00:00,195.84,410.64,13.43,4,18.29,2.75,4.22,5.6,7.58,7.58,1.6,17.43,69.8,992,60.1
25/Sep/2021 11:15:00,195.21,411.56,14.85,3.99,18.48,2.9,4.51,5.94,8.21,8.21,1.69,18.84,70.5,992.2,59.5
25/Sep/2021 11:30:00,189.5,412.95,15.2,3.73,19.51,2.6,4.18,5.7,8.58,8.58,1.56,18.93,71.2,992.1,57.5
25/Sep/2021 11:45:00,174.92,409.71,14.08,3.31,23.13,2.73,4.37,5.84,10.63,11.04,1.62,17.39,71.8,992.4,55
25/Sep/2021 12:00:00,176.05,408.79,15.64,4.25,23.59,2.63,4.18,5.65,8.24,8.24,1.57,19.89,72,992.1,53.6
25/Sep/2021 12:15:00,181.56,408.79,11.56,4.9,25.53,2.79,4.19,5.46,7.83,7.83,1.6,16.46,72.1,992.1,53.2
25/Sep/2021 12:30:00,175.14,408.33,11.71,5.06,24.88,2.97,4.62,6.07,8.82,8.82,1.74,16.77,72.9,991.3,52.1
25/Sep/2021 12:45:00,172.6,407.86,10.53,4.83,27.51,3.07,4.88,6.46,9.47,9.47,1.8,15.36,73.4,990.7,50.8
25/Sep/2021 13:00:00,177.41,407.4,4.14,5.1,28.88,3.33,4.97,6.35,9.39,9.39,1.88,9.24,73.6,991.1,50.2
25/Sep/2021 13:15:00,185.86,409.25,8.17,5.27,28.73,3.12,4.87,6.37,9.71,9.71,1.81,13.44,73.6,991,50.2
25/Sep/2021 13:30:00,185.77,407.86,5.63,5.62,30.53,3.23,4.9,6.39,8.77,8.77,1.86,11.25,73.6,990.9,49.3
25/Sep/2021 13:45:00,191.71,406.94,6.6,5.55,31.77,3.28,5.15,6.8,9.41,9.41,1.91,12.15,73.4,990.5,49.3
25/Sep/2021 14:00:00,191.6,406.94,4.71,5.27,31.9,3.21,4.89,6.22,8.82,8.82,1.82,9.98,73.4,990.4,48.2
25/Sep/2021 14:15:00,193.11,406.01,1.92,6.29,32.05,3.1,4.7,6,9.41,9.41,1.77,8.21,73.4,990.4,47.8
25/Sep/2021 14:30:00,180.74,406.94,3.33,5.89,32.42,3.16,4.84,6.29,9.01,9.01,1.81,9.22,74.1,990,46.8
25/Sep/2021 14:45:00,188.87,407.4,4.65,6.11,30.98,3.24,4.99,6.45,8.61,8.61,1.85,10.76,74.3,989.7,45.8
25/Sep/2021 15:00:00,182.57,407.86,1.39,6.47,32.59,2.96,4.47,5.72,8.56,8.56,1.7,7.86,74.5,989.5,44.9
25/Sep/2021 15:15:00,183.96,406.94,2.32,6.36,33.03,2.71,4.21,5.62,8.33,8.33,1.58,8.68,74.7,989.6,44.6
25/Sep/2021 15:30:00,191.1,407.4,2.36,5.97,33.26,3.01,4.52,5.87,8.46,8.46,1.73,8.33,74.8,989.4,44.5
25/Sep/2021 15:45:00,193.38,406.48,1.23,6.3,33.43,2.93,4.6,5.84,8.48,8.48,1.7,7.53,74.7,989.4,43.8
25/Sep/2021 16:00:00,191.41,406.94,0.3,6.44,33.38,2.8,4.42,5.69,9.53,9.53,1.64,6.74,74.5,989.4,42.8
25/Sep/2021 16:15:00,200.26,407.4,1.36,6.49,33.64,2.88,4.6,6.19,8.63,8.63,1.68,7.85,74.1,989.1,43
25/Sep/2021 16:30:00,200.65,406.48,0.27,6.5,33.23,2.77,4.53,6,8.76,8.76,1.65,6.77,73.9,989.2,42.7
25/Sep/2021 16:45:00,202.76,404.63,0.2,6.61,34.35,2.9,4.58,6.02,8.5,8.5,1.7,6.81,73.8,989.1,42.5
25/Sep/2021 17:00:00,203.14,406.01,0.25,6.18,34.21,2.89,4.62,6.14,8.9,8.9,1.72,6.43,73.6,989.3,42.1
25/Sep/2021 17:15:00,210.1,406.94,0.27,6.07,34.42,2.78,4.38,5.69,8.64,8.64,1.64,6.34,73,989.8,41.6
25/Sep/2021 17:30:00,218.28,407.4,0.2,6.31,34.41,2.63,4.09,5.43,7.94,7.94,1.54,6.51,72,989.3,41.2
25/Sep/2021 17:45:00,232.8,408.33,0.07,6.6,34.86,2.42,3.83,4.91,7.67,7.67,1.44,6.67,70.9,989.8,41.9
25/Sep/2021 18:00:00,242.76,411.1,0.06,6.84,33.25,2.16,3.52,4.75,6.62,6.62,1.31,6.9,69.8,989.6,42.7
25/Sep/2021 18:15:00,254.3,408.79,0.05,6.59,33.32,2.01,3.08,4.1,6.85,6.85,1.2,6.64,68.9,989.7,43.5
25/Sep/2021 18:30:00,260.47,409.71,-0.05,5.79,32.81,1.98,3.12,4.06,6.65,6.65,1.22,5.74,68.2,989.8,44.1
25/Sep/2021 18:45:00,266.66,408.79,0.03,6.15,33.42,2.09,3.17,4.08,7.94,7.94,1.26,6.18,67.5,989.5,44.9
25/Sep/2021 19:00:00,275.92,408.33,0.11,5.94,32.01,2.1,3.28,4.21,6.07,6.07,1.26,6.05,67.1,990,45.6
25/Sep/2021 19:15:00,283.9,409.71,0.06,6.36,30.47,2.05,3.18,4.1,7.74,7.74,1.25,6.42,66.6,990,46.1
25/Sep/2021 19:30:00,288.8,409.71,0.14,6.15,30.4,2.04,3.22,4.15,8.86,8.89,1.25,6.29,65.8,989.6,46.7
25/Sep/2021 19:45:00,284.41,409.71,0.19,5.76,30.74,2.1,3.46,4.51,7.92,7.92,1.29,5.95,65.5,989.7,46.7
25/Sep/2021 20:00:00,289.36,409.71,0.18,5.93,30.17,1.98,3.29,4.39,8.69,8.72,1.23,6.11,65.1,990.2,47
25/Sep/2021 20:15:00,288.55,410.64,0.14,5.53,29.35,1.91,3.3,4.48,7.71,7.71,1.2,5.67,64.4,990.3,47.2
25/Sep/2021 20:30:00,293.32,411.56,0.04,5.5,29.08,1.85,3.29,4.57,8.73,8.73,1.18,5.54,63.7,990.1,47.7
25/Sep/2021 20:45:00,300.83,412.49,0.22,5.3,28.36,1.81,3.17,4.44,8.94,8.94,1.16,5.52,62.8,990.5,48.2
25/Sep/2021 21:00:00,301.88,412.95,0.26,5.27,28.23,1.63,2.85,3.91,7.9,7.9,1.06,5.53,62.1,989.9,48.7
25/Sep/2021 21:15:00,305.64,411.1,0.22,5.06,27.92,1.51,2.81,4.03,7.82,7.82,1.02,5.28,61.2,990.1,49.5
25/Sep/2021 21:30:00,305.33,411.1,0.26,4.66,28.77,1.27,2.27,3.23,6.23,6.23,0.85,4.92,60.6,990.5,49.8
25/Sep/2021 21:45:00,293.65,409.71,-0.48,5.27,26.64,1.14,2.17,3.34,7.49,7.49,0.81,4.79,60.6,990.4,49.8
25/Sep/2021 22:00:00,292.59,409.71,0.62,4.27,28.63,1.16,2.22,3.25,7.74,7.74,0.82,4.89,60.4,990.3,49.8
25/Sep/2021 22:15:00,296.94,411.56,0.25,4.55,27.56,1.2,2.29,3.1,7.8,7.83,0.84,4.8,60.1,990.1,50.1
25/Sep/2021 22:30:00,301.92,413.41,0.2,4.46,26.38,1.16,2.31,3.35,6.86,6.86,0.84,4.66,59.5,990.3,50.7
25/Sep/2021 22:45:00,299.36,412.03,1.99,3.57,27.09,0.93,2.02,3.15,6.51,6.51,0.72,5.56,59,990.6,51.1
25/Sep/2021 23:00:00,298.46,412.03,1.28,3.93,26.33,0.88,1.77,2.77,7.28,7.3,0.68,5.21,58.8,990.5,51
25/Sep/2021 23:15:00,316.42,420.35,0.26,4.65,23.59,1.43,2.73,3.87,8.82,8.82,0.99,4.91,58.5,990.3,52.1
25/Sep/2021 23:30:00,313.39,424.51,0.08,3.79,22.57,1.11,2.25,3.31,8.86,8.89,0.81,3.87,57.6,990,53
25/Sep/2021 23:45:00,314.55,423.59,0.54,3.47,22.01,0.98,2.11,3.19,8.47,9.85,0.76,4.01,56.5,990.4,54.1
26/Sep/2021 00:00:00,317.9,424.51,-0.49,3.05,21.1,1.06,2.1,3.04,6.24,6.24,0.77,2.56,55.2,990.5,55.4
26/Sep/2021 00:15:00,321.47,424.98,0.14,2.47,20.9,1.13,2.31,3.37,6.63,6.63,0.82,2.61,54.3,990.9,56.4
26/Sep/2021 00:30:00,324.17,424.98,-0.71,2.53,20.18,1.42,2.89,4.48,8.65,8.65,1,1.82,53.8,991.2,57.2
26/Sep/2021 00:45:00,321.22,424.98,0.12,2.8,19.51,1.33,2.6,3.6,7.08,7.08,0.93,2.92,53.4,991.4,57.8
26/Sep/2021 01:00:00,320.32,425.9,1.6,4.52,18.22,1.42,2.66,3.83,7.23,7.23,0.95,6.12,53.1,991.4,58.2
26/Sep/2021 01:15:00,321,425.9,1.53,2.85,19.18,1.34,2.58,3.76,6.85,6.85,0.92,4.38,52.9,991.6,58.8
26/Sep/2021 01:30:00,318.3,426.37,0.57,2.61,18.62,1.33,2.51,3.55,7.35,7.35,0.9,3.18,52.5,991.2,59
26/Sep/2021 01:45:00,314.32,423.59,1.39,2.84,19.16,1.13,2.3,3.38,7.7,7.7,0.82,4.23,52.5,991.1,59.2
26/Sep/2021 02:00:00,319.15,425.9,1.94,3.88,18.38,1.07,2.24,3.41,6.9,6.9,0.8,5.82,52.5,991.1,59.5
26/Sep/2021 02:15:00,313.49,423.59,1.9,2.85,19.05,0.99,2.06,3.14,6.71,6.71,0.76,4.75,52.5,991.1,59.9
26/Sep/2021 02:30:00,307.29,420.81,1.7,2.68,19.84,0.89,2.1,3.27,8.36,8.39,0.72,4.38,52.5,991.1,59.9
26/Sep/2021 02:45:00,303.56,417.11,2.02,2.74,20.81,0.86,1.99,3.08,7.01,7.01,0.7,4.76,52.9,991.3,59.7
26/Sep/2021 03:00:00,298.29,415.26,4.04,3.02,21.87,0.77,1.86,2.93,6.73,6.73,0.65,7.06,53.4,990.8,59.2
26/Sep/2021 03:15:00,290.18,417.11,3.28,3.02,21.31,0.85,1.91,2.96,7.35,7.35,0.68,6.3,54,990.4,58.6
26/Sep/2021 03:30:00,284.8,415.73,5.17,3.06,21.48,0.88,1.88,2.88,7.47,7.47,0.69,8.23,54.3,990.5,58.3
26/Sep/2021 03:45:00,281.01,416.19,3.93,2.86,21.78,0.83,1.88,2.9,6.58,6.58,0.67,6.79,54.5,990.5,58.2
26/Sep/2021 04:00:00,278.61,417.11,4.09,2.7,21.46,0.73,1.74,2.78,5.72,5.72,0.61,6.79,54.5,990.5,58.1
26/Sep/2021 04:15:00,280.05,418.96,3.87,2.89,20.16,0.83,1.79,2.75,6.36,6.36,0.66,6.76,54.3,990.8,58.5
26/Sep/2021 04:30:00,285.79,422.2,4.06,2.24,19.97,0.89,1.87,2.88,7.64,7.64,0.7,6.3,53.8,990.7,59.3
26/Sep/2021 04:45:00,286.68,421.74,3.43,1.96,19.08,0.87,1.82,2.78,5.72,5.72,0.68,5.39,53.4,991.2,60
26/Sep/2021 05:00:00,290.46,422.66,2.91,1.78,18.46,0.9,1.89,2.88,5.97,5.97,0.69,4.69,52.9,991.5,60.7
26/Sep/2021 05:15:00,298.21,424.51,3.47,1.53,18.46,0.99,2.11,3.19,7.79,7.79,0.75,5,52.5,991.2,61.6
26/Sep/2021 05:30:00,298.82,425.44,3.29,1.57,17.45,1.03,2.11,3.18,6.19,6.19,0.77,4.86,52.2,990.8,62.5
26/Sep/2021 05:45:00,300.93,424.05,4.28,1.39,17.69,1.13,2.16,3.07,5.43,5.43,0.8,5.67,51.8,990.5,63.2
26/Sep/2021 06:00:00,300.96,424.51,3.66,1.31,17.2,1.04,2.08,3.13,6.22,6.22,0.78,4.97,51.6,990.4,63.8
26/Sep/2021 06:15:00,304.6,425.9,2.83,1.55,17.26,1.08,2.05,2.96,5.86,5.86,0.77,4.38,51.4,990.2,64.4
26/Sep/2021 06:30:00,301.22,424.51,5.18,1.85,16.99,1.01,2.02,3,7.01,7.01,0.75,7.03,51.4,990.3,65
26/Sep/2021 06:45:00,306.2,425.9,3.29,1.44,16.71,1.04,2.1,3.1,6.43,6.43,0.77,4.73,51.3,990.6,65.6
26/Sep/2021 07:00:00,301.49,426.37,2.76,1.79,16.01,1,2.07,3.1,5.6,5.6,0.75,4.55,51.3,990.7,65.8
26/Sep/2021 07:15:00,301.64,425.9,4.06,1.87,15.92,1,1.98,2.96,6.03,6.03,0.74,5.93,51.4,990.9,66.2
26/Sep/2021 07:30:00,301.06,424.51,3.9,2.4,15.54,0.94,1.96,2.89,5.6,5.6,0.72,6.3,52,990.9,66.5
26/Sep/2021 07:45:00,292.82,421.74,4.53,2.78,15.84,0.98,1.99,2.9,6.2,6.2,0.73,7.31,53.2,991.4,66.1
26/Sep/2021 08:00:00,286.93,416.65,5.49,3.14,18.48,1.09,2.06,2.95,5.85,5.85,0.76,8.63,54.9,990.9,64.9
26/Sep/2021 08:15:00,270.78,414.34,6.81,4.13,17.74,1.14,2.21,3.38,5.73,5.73,0.81,10.94,57.2,990.5,63.1
26/Sep/2021 08:30:00,259.21,416.65,7.52,6.49,16.76,1.52,2.64,3.63,6.76,6.76,0.98,14.01,59.4,990.7,61.4
26/Sep/2021 08:45:00,249.72,416.19,7.89,5.71,17.66,1.93,3.12,4.07,6.74,6.74,1.17,13.6,61.5,990.5,60
26/Sep/2021 09:00:00,246.56,415.26,8.12,6.06,17.35,2.28,3.65,4.81,7.95,7.95,1.37,14.18,63.7,990.7,58.8
26/Sep/2021 09:15:00,233.15,412.49,9.13,5.94,18.72,2.65,4.11,5.34,9.07,9.07,1.55,15.07,65.8,991.1,56.9
26/Sep/2021 09:30:00,227.06,412.03,7.37,5.75,19.55,2.66,4.17,5.29,8.01,8.01,1.56,13.12,68.2,991.3,55.8
26/Sep/2021 09:45:00,214.4,412.03,9.86,5.56,22.11,2.85,4.5,5.76,8.82,8.82,1.66,15.42,70.3,991.1,53.9
26/Sep/2021 10:00:00,200.61,410.64,11.17,5.88,23.5,2.8,4.35,5.77,9.44,9.46,1.65,17.05,72.3,990.9,52.3
26/Sep/2021 10:15:00,196.39,411.1,9.98,6.58,23.78,2.97,4.69,6.38,9.9,9.9,1.76,16.56,73.9,990.9,51.3
26/Sep/2021 10:30:00,187.67,410.64,12.82,6.05,25.38,3.12,4.96,6.34,9.68,9.68,1.82,18.87,75.4,990.5,50.2
26/Sep/2021 10:45:00,189.52,409.25,11.95,6.6,26.3,3.03,4.77,6.07,9.8,9.8,1.78,18.55,76.5,990.5,49.4
26/Sep/2021 11:00:00,180.48,408.33,13.58,5.72,27.01,3.04,4.78,6.26,9.9,9.9,1.78,19.3,77.4,990.4,47.7
26/Sep/2021 11:15:00,170.84,409.25,15.65,6.33,27.56,3.09,4.83,6.4,10.72,10.72,1.8,21.98,78.3,990.9,46.3
26/Sep/2021 11:30:00,169.44,408.33,13.92,7.11,27.93,2.94,4.85,6.65,9.61,9.61,1.74,21.03,79.2,990.3,45.4
26/Sep/2021 11:45:00,173.48,407.4,11.49,8,28.33,2.99,4.95,6.72,10.94,10.94,1.77,19.49,80.1,990.2,45
26/Sep/2021 12:00:00,169.21,408.33,15.84,7.91,29.16,3.05,5.05,6.79,9.5,9.5,1.8,23.75,81.1,989.8,44.4
26/Sep/2021 12:15:00,157.97,408.33,16.07,7.57,30.3,2.98,5.1,6.98,9.6,9.6,1.78,23.64,82.2,990.1,43
26/Sep/2021 12:30:00,165.18,406.01,21.51,7.66,33.23,2.96,4.99,7.05,12.32,12.35,1.77,29.17,82.8,989.7,42.1
26/Sep/2021 12:45:00,170.54,407.86,17.21,9.07,33.56,3.09,5.2,7.31,12.85,12.88,1.83,26.28,83.1,989.7,41.8
26/Sep/2021 13:00:00,166.45,407.86,16.02,8.56,36.94,3.27,5.39,7.23,12.28,12.68,1.91,24.58,84,989.3,41.2
26/Sep/2021 13:15:00,184.73,407.86,14.7,8.53,37.81,3.06,4.95,6.58,10.48,10.48,1.8,23.23,84.2,989.2,40.6
26/Sep/2021 13:30:00,186.25,405.55,15.76,9.33,37.42,2.85,4.88,6.8,10.96,10.96,1.72,25.09,84,989,40.3
26/Sep/2021 13:45:00,175.59,404.63,11.07,9.09,37.31,2.85,4.77,6.62,10.62,10.62,1.72,20.16,84.2,987.8,39.8
26/Sep/2021 14:00:00,168.32,404.16,10.95,9.41,37.46,3.01,5.21,7.4,10.24,10.24,1.81,20.36,84.4,987.8,39.1
26/Sep/2021 14:15:00,177.29,405.09,13.31,9.5,37.56,3.5,5.77,7.97,10.47,10.47,2.06,22.81,84.7,987.7,39.4
26/Sep/2021 14:30:00,171.33,406.48,13.96,9.42,38.03,3.76,6.16,8.36,12.25,12.25,2.19,23.38,85.5,987.3,38.9
26/Sep/2021 14:45:00,173.67,405.55,14.02,9.61,39.34,3.81,6.4,8.76,12.16,12.16,2.22,23.63,85.8,986.6,38.5
26/Sep/2021 15:00:00,180.61,403.7,11.57,9.67,41.38,3.7,6.1,8.19,12.69,12.69,2.17,21.24,85.6,986.5,38.4
26/Sep/2021 15:15:00,187.6,405.09,8.87,9.7,41.95,3.73,6.14,8.31,11.84,11.84,2.17,18.57,85.6,986.4,38.4
26/Sep/2021 15:30:00,186.87,402.78,8.39,9.86,42.98,3.73,6.31,8.7,12.59,12.61,2.19,18.25,85.5,986.3,38
26/Sep/2021 15:45:00,199.18,403.7,6.99,10.37,41.27,3.86,6.37,8.88,11.33,11.33,2.25,17.36,85.1,986.3,38.2
26/Sep/2021 16:00:00,205.42,402.31,5.46,10.34,43.24,3.91,6.5,9.29,13.26,13.26,2.27,15.8,85.1,986.2,38.3
26/Sep/2021 16:15:00,216.76,403.7,4.32,10.73,43.16,3.42,5.88,8.05,11.3,11.3,2.06,15.05,84.6,986.4,38.3
